,Unnamed: 0,ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
490,490,167.160.109.ajc,2017-06-26,00:00:02,0.0,842699.0,0000912057-01-001131,0000912057-01-001131.txt,200.0,9113.0,0.0,0.0,0.0,10.0,0.0,
491,491,167.160.109.ajc,2017-06-26,00:00:02,0.0,1092762.0,0001084178-01-500011,0001084178-01-500011.txt,200.0,5601.0,0.0,0.0,0.0,10.0,0.0,
492,492,172.113.252.hdj,2017-06-26,00:00:02,0.0,1642836.0,0001642836-15-000001,primary_doc.xml,200.0,5687.0,0.0,0.0,0.0,10.0,0.0,
493,493,172.113.252.hdj,2017-06-26,00:00:02,0.0,1621929.0,0001621929-14-000002,primary_doc.xml,200.0,8174.0,0.0,0.0,0.0,10.0,0.0,
494,494,180.76.15.eij,2017-06-26,00:00:02,0.0,804328.0,0001234452-14-000168,xslF345X01/edgardoc.xml,301.0,671.0,0.0,0.0,0.0,10.0,0.0,
495,495,180.76.15.hjh,2017-06-26,00:00:02,0.0,759667.0,0001167368-14-000016,-index.htm,301.0,652.0,1.0,0.0,0.0,10.0,0.0,
496,496,183.212.144.jde,2017-06-26,00:00:02,0.0,311817.0,0001575872-17-000037,hmg-20161231_def.xml,200.0,17694.0,0.0,0.0,0.0,10.0,0.0,
497,497,192.41.128.bbi,2017-06-26,00:00:02,0.0,928835.0,0001290929-08-000068,0001290929-08-000068.txt,200.0,16327.0,0.0,0.0,0.0,10.0,0.0,
498,498,192.41.128.bbi,2017-06-26,00:00:02,0.0,866273.0,0001193125-08-171286,0001193125-08-171286.txt,200.0,323495.0,0.0,0.0,0.0,10.0,0.0,
499,499,198.199.84.bfb,2017-06-26,00:00:02,0.0,1089744.0,0001209191-17-041786,doc4.xml,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
