,ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
648,117.91.1.hee,2017-06-26,00:00:03,0.0,1409970.0,0001409970-17-000688,-index.htm,200.0,6521.0,1.0,0.0,0.0,10.0,0.0,
649,117.91.1.hee,2017-06-26,00:00:03,0.0,1409970.0,0001409970-17-000722,-index.htm,200.0,6521.0,1.0,0.0,0.0,10.0,0.0,
650,121.40.162.ebc,2017-06-26,00:00:03,0.0,4187.0,0000897101-17-000752,-index.htm,206.0,2921.0,1.0,0.0,0.0,10.0,0.0,
651,121.40.162.ebc,2017-06-26,00:00:03,0.0,4187.0,0000897101-17-000752,-index.htm,301.0,677.0,1.0,0.0,0.0,10.0,0.0,
652,121.40.63.gig,2017-06-26,00:00:03,0.0,1038205.0,0001564590-17-012938,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
653,121.40.63.gig,2017-06-26,00:00:03,0.0,1038205.0,0001564590-17-012938,-index.htm,206.0,2817.0,1.0,0.0,0.0,10.0,0.0,
654,128.175.241.beg,2017-06-26,00:00:03,0.0,895655.0,0001193125-06-234902,d8k.htm,200.0,15768.0,0.0,0.0,0.0,10.0,0.0,
655,128.175.241.beg,2017-06-26,00:00:03,0.0,895655.0,0001193125-06-256318,.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
656,128.175.241.beg,2017-06-26,00:00:03,0.0,895655.0,0001193125-06-256318,.txt,200.0,51516.0,0.0,0.0,0.0,10.0,0.0,
657,128.175.241.beg,2017-06-26,00:00:03,0.0,895655.0,0001193125-06-234902,d8k.htm,301.0,645.0,0.0,0.0,0.0,10.0,0.0,
658,128.175.241.beg,2017-06-26,00:00:03,0.0,895655.0,0001193125-06-234902,dex11.htm,200.0,159559.0,0.0,0.0,0.0,10.0,0.0,
659,128.175.241.beg,2017-06-26,00:00:03,0.0,895655.0,0001193125-06-234902,dex11.htm,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
660,128.91.91.iji,2017-06-26,00:00:03,0.0,1062624.0,0001140361-08-013970,.txt,200.0,213294.0,0.0,0.0,0.0,10.0,0.0,
661,128.91.91.iji,2017-06-26,00:00:03,0.0,1359687.0,0001144204-10-017223,.txt,200.0,264941.0,0.0,0.0,0.0,10.0,0.0,
662,128.91.91.iji,2017-06-26,00:00:03,0.0,1388686.0,0001144204-10-015467,.txt,200.0,178833.0,0.0,0.0,0.0,10.0,0.0,
663,128.91.91.iji,2017-06-26,00:00:03,0.0,919134.0,0000891554-02-001878,.txt,200.0,178125.0,0.0,0.0,0.0,10.0,0.0,
664,128.91.91.iji,2017-06-26,00:00:03,0.0,95047.0,0001193125-14-108278,.txt,200.0,715009.0,0.0,0.0,0.0,10.0,0.0,
665,128.91.91.iji,2017-06-26,00:00:03,0.0,1025707.0,0000930413-04-001841,.txt,200.0,63435.0,0.0,0.0,0.0,10.0,0.0,
666,128.91.91.iji,2017-06-26,00:00:03,0.0,13033.0,0001144204-15-019158,.txt,200.0,711130.0,0.0,0.0,0.0,10.0,0.0,
667,128.91.91.iji,2017-06-26,00:00:03,0.0,768216.0,0001553350-16-001795,.txt,200.0,212517.0,0.0,0.0,0.0,10.0,0.0,
668,128.91.91.iji,2017-06-26,00:00:03,0.0,1050797.0,0001032210-03-000378,.txt,200.0,84490.0,0.0,0.0,0.0,10.0,0.0,
669,132.170.253.fjb,2017-06-26,00:00:03,0.0,1527857.0,0001140361-11-042716,.txt,200.0,2448.0,0.0,0.0,0.0,9.0,0.0,
670,138.246.2.cha,2017-06-26,00:00:03,0.0,1045986.0,0001178913-06-002232,.txt,200.0,31651.0,0.0,0.0,0.0,10.0,0.0,
671,138.246.2.cha,2017-06-26,00:00:03,0.0,1368035.0,0001193125-06-143441,.txt,200.0,21841.0,0.0,0.0,0.0,10.0,0.0,
672,139.199.159.caf,2017-06-26,00:00:03,0.0,1242815.0,0001618563-17-000080,xslF345X03/wf-form4_149643574119069.xml,200.0,4825.0,0.0,0.0,0.0,9.0,0.0,
673,158.132.91.haf,2017-06-26,00:00:03,0.0,1516150.0,0001181431-15-005844,.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
674,158.132.91.haf,2017-06-26,00:00:03,0.0,1516150.0,0001181431-15-005844,.txt,200.0,3150.0,0.0,0.0,0.0,10.0,0.0,
675,158.69.116.fca,2017-06-26,00:00:03,0.0,1580988.0,0001580988-17-000057,-index.htm,200.0,3007.0,1.0,0.0,0.0,9.0,0.0,
676,158.69.116.fca,2017-06-26,00:00:03,0.0,1534155.0,0001534155-17-000026,-index.htm,301.0,679.0,1.0,0.0,0.0,10.0,0.0,
677,158.69.116.fca,2017-06-26,00:00:03,0.0,1580988.0,0001580988-17-000057,-index.htm,301.0,678.0,1.0,0.0,0.0,10.0,0.0,
678,158.69.116.fca,2017-06-26,00:00:03,0.0,1534155.0,0001534155-17-000026,-index.htm,200.0,5693.0,1.0,0.0,0.0,9.0,0.0,
679,158.69.116.fca,2017-06-26,00:00:03,0.0,1682220.0,0001571049-17-006223,-index.htm,200.0,3217.0,1.0,0.0,0.0,9.0,0.0,
680,158.69.116.fca,2017-06-26,00:00:03,0.0,1479419.0,0001047469-17-004207,-index.htm,200.0,4190.0,1.0,0.0,0.0,9.0,0.0,
681,158.69.116.fca,2017-06-26,00:00:03,0.0,1682220.0,0001571049-17-006223,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
682,158.69.116.fca,2017-06-26,00:00:03,0.0,1479419.0,0001047469-17-004207,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
683,167.160.109.ajc,2017-06-26,00:00:03,0.0,1041665.0,0000950159-01-500003,.txt,200.0,53815.0,0.0,0.0,0.0,10.0,0.0,
684,167.160.109.ajc,2017-06-26,00:00:03,0.0,849213.0,0000849213-01-000002,.txt,200.0,8648.0,0.0,0.0,0.0,10.0,0.0,
685,167.160.109.ajc,2017-06-26,00:00:03,0.0,904898.0,0000950168-01-000108,.txt,200.0,6954.0,0.0,0.0,0.0,10.0,0.0,
686,173.254.28.geh,2017-06-26,00:00:03,0.0,1696618.0,0001669191-17-000018,-index.htm,301.0,675.0,1.0,0.0,0.0,10.0,0.0,
687,180.76.15.bge,2017-06-26,00:00:03,0.0,804328.0,0001234452-14-000168,xslF345X01/edgardoc.xml,200.0,22129.0,0.0,0.0,0.0,10.0,0.0,
688,180.76.15.jeh,2017-06-26,00:00:03,0.0,759667.0,0001167368-14-000016,-index.htm,200.0,85802.0,1.0,0.0,0.0,10.0,0.0,
689,183.212.144.jde,2017-06-26,00:00:03,0.0,1411494.0,0001193125-11-184987,-index.htm,200.0,3099.0,1.0,0.0,0.0,10.0,0.0,
690,184.157.251.egd,2017-06-26,00:00:03,0.0,1031316.0,0001104659-12-011348,fsp-20111231.xml,200.0,2907357.0,0.0,0.0,0.0,10.0,0.0,
691,184.56.140.ide,2017-06-26,00:00:03,0.0,1370823.0,0001144204-10-028885,.txt,200.0,147825.0,0.0,0.0,0.0,10.0,0.0,
692,184.56.140.ide,2017-06-26,00:00:03,0.0,1370823.0,0001144204-10-028885,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
693,184.56.140.ide,2017-06-26,00:00:03,0.0,1376321.0,0001144204-10-028609,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
694,184.56.140.ide,2017-06-26,00:00:03,0.0,1376321.0,0001144204-10-028609,.txt,200.0,378708.0,0.0,0.0,0.0,10.0,0.0,
695,192.41.128.bbi,2017-06-26,00:00:03,0.0,737207.0,0001299933-08-003759,.txt,200.0,10917.0,0.0,0.0,0.0,10.0,0.0,
696,192.41.128.bbi,2017-06-26,00:00:03,0.0,63814.0,0000063814-08-000032,.txt,200.0,77640.0,0.0,0.0,0.0,10.0,0.0,
697,192.41.128.bbi,2017-06-26,00:00:03,0.0,1422220.0,0001144204-08-044267,.txt,200.0,33690.0,0.0,0.0,0.0,10.0,0.0,
698,198.199.84.bfb,2017-06-26,00:00:03,0.0,1470099.0,0001209191-17-041786,-index.htm,301.0,679.0,1.0,0.0,0.0,10.0,0.0,
699,198.199.84.bfb,2017-06-26,00:00:03,0.0,1470099.0,0001209191-17-041786,-index.htm,200.0,10176.0,1.0,0.0,0.0,10.0,0.0,
700,198.199.84.bfb,2017-06-26,00:00:03,0.0,1361181.0,0001209191-17-041786,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
701,207.46.13.geh,2017-06-26,00:00:03,0.0,1551431.0,0001193125-16-479738,d130592dncsr.htm,200.0,84169.0,0.0,0.0,0.0,10.0,0.0,
702,207.46.13.geh,2017-06-26,00:00:03,0.0,72971.0,0000072971-10-000441,wf_webcoindus-947621207.htm,200.0,4802.0,0.0,0.0,0.0,10.0,0.0,
703,213.105.134.fjf,2017-06-26,00:00:03,0.0,1009212.0,0001009212-12-000001,bmcm2011q413f.txt,200.0,26940.0,0.0,0.0,0.0,10.0,0.0,
704,216.206.127.jbj,2017-06-26,00:00:03,0.0,1694010.0,0001694010-17-000022,-index.htm,200.0,7038.0,1.0,0.0,0.0,10.0,0.0,
705,216.206.127.jbj,2017-06-26,00:00:03,0.0,1694010.0,0001694010-17-000022,.txt,200.0,196467871.0,0.0,0.0,0.0,10.0,0.0,
706,216.206.127.jbj,2017-06-26,00:00:03,0.0,1694010.0,0001694010-17-000022,-index.htm,301.0,678.0,1.0,0.0,0.0,10.0,0.0,
707,218.232.78.gfj,2017-06-26,00:00:03,0.0,1535261.0,0001209191-17-041786,-index.htm,200.0,10199.0,1.0,0.0,0.0,10.0,0.0,
708,218.232.78.gfj,2017-06-26,00:00:03,0.0,1535261.0,0001209191-17-041786,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
709,218.94.86.gcd,2017-06-26,00:00:03,0.0,1023549.0,0001144204-17-033504,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
710,218.94.86.gcd,2017-06-26,00:00:03,0.0,1023549.0,0001144204-17-033504,-index.htm,206.0,3221.0,1.0,0.0,0.0,10.0,0.0,
711,35.161.75.beg,2017-06-26,00:00:03,0.0,1383094.0,0001193125-17-211874,d383480dex11.htm,200.0,164177.0,0.0,0.0,0.0,10.0,0.0,
712,35.161.75.beg,2017-06-26,00:00:03,0.0,1383094.0,0001193125-17-211874,d383480d8k.htm,200.0,27311.0,0.0,0.0,0.0,10.0,0.0,
713,35.167.212.fha,2017-06-26,00:00:03,0.0,1042810.0,0001140361-07-000386,-index.htm,200.0,2885.0,1.0,0.0,0.0,10.0,0.0,
714,38.140.198.dgd,2017-06-26,00:00:03,0.0,1095052.0,0001062993-17-002999,-index.htm,301.0,682.0,1.0,0.0,0.0,10.0,0.0,
715,38.140.198.dgd,2017-06-26,00:00:03,0.0,1095052.0,0001062993-17-002999,form6k.htm,200.0,3975.0,0.0,0.0,0.0,10.0,0.0,
716,38.140.198.dgd,2017-06-26,00:00:03,0.0,1095052.0,0001062993-17-002999,exhibit99-1.htm,200.0,66467.0,0.0,0.0,0.0,10.0,0.0,
717,38.140.198.dgd,2017-06-26,00:00:03,0.0,1095052.0,0001062993-17-002999,form6k.htm,301.0,657.0,0.0,0.0,0.0,10.0,0.0,
718,38.140.198.dgd,2017-06-26,00:00:03,0.0,1095052.0,0001062993-17-002999,exhibit99-1.htm,301.0,665.0,0.0,0.0,0.0,10.0,0.0,
719,38.140.198.dgd,2017-06-26,00:00:03,0.0,1095052.0,0001062993-17-002999,-index.htm,200.0,6816.0,1.0,0.0,0.0,10.0,0.0,
720,40.77.167.hbc,2017-06-26,00:00:03,0.0,872589.0,0001237899-13-000041,xslF345X01/edgardoc.xml,200.0,3546.0,0.0,0.0,0.0,10.0,0.0,
721,40.77.167.hbc,2017-06-26,00:00:03,0.0,1274375.0,0001274375-09-000007,xslFormDX01/primary_doc.xml,200.0,7073.0,0.0,0.0,0.0,10.0,0.0,
722,40.77.167.hbc,2017-06-26,00:00:03,0.0,1571371.0,0001193125-14-089187,d639809d10k.htm,200.0,182733.0,0.0,0.0,0.0,10.0,0.0,
723,40.77.167.hbc,2017-06-26,00:00:03,0.0,1274375.0,0001274375-09-000007,xslFormDX01/primary_doc.xml,301.0,684.0,0.0,0.0,0.0,10.0,0.0,
724,46.229.168.hhj,2017-06-26,00:00:03,0.0,1490281.0,0001225208-14-018495,-index.htm,301.0,679.0,1.0,0.0,0.0,10.0,0.0,
725,49.44.51.bfb,2017-06-26,00:00:03,0.0,1009356.0,0001193125-04-083520,.txt,200.0,22176.0,0.0,0.0,0.0,10.0,0.0,
726,49.44.51.bfb,2017-06-26,00:00:03,0.0,1009304.0,0001193125-04-083722,.txt,200.0,62380.0,0.0,0.0,0.0,10.0,0.0,
727,49.77.226.jca,2017-06-26,00:00:03,0.0,1597264.0,0001179110-17-009522,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
728,49.77.226.jca,2017-06-26,00:00:03,0.0,1385867.0,0001214659-17-004143,-index.htm,301.0,686.0,1.0,0.0,0.0,10.0,0.0,
729,49.77.226.jca,2017-06-26,00:00:03,0.0,1211351.0,0001179110-17-009482,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
730,50.116.50.fdf,2017-06-26,00:00:03,0.0,1251779.0,0001615774-17-002749,xslF345X03/s106366_form4.xml,200.0,15489.0,0.0,0.0,0.0,10.0,0.0,
731,50.116.50.fdf,2017-06-26,00:00:03,0.0,1488039.0,0001615774-17-002749,-index.htm,200.0,7610.0,1.0,0.0,0.0,10.0,0.0,
732,51.255.65.fie,2017-06-26,00:00:03,0.0,1355015.0,0000950144-06-008919,g03213exv10w18.htm,200.0,8543.0,0.0,0.0,0.0,10.0,0.0,
733,52.90.157.idh,2017-06-26,00:00:03,0.0,1235007.0,9999999997-17-007257,filename1.pdf,200.0,7794.0,0.0,0.0,0.0,10.0,0.0,
734,52.90.157.idh,2017-06-26,00:00:03,0.0,1235007.0,9999999997-17-007257,.txt,200.0,5865.0,0.0,0.0,0.0,10.0,0.0,
735,52.90.157.idh,2017-06-26,00:00:03,0.0,1235007.0,9999999997-17-007257,-index.htm,200.0,2633.0,1.0,0.0,0.0,10.0,0.0,
736,54.158.86.dci,2017-06-26,00:00:03,0.0,1344980.0,0001179110-17-002862,-index.htm,200.0,7495.0,1.0,0.0,0.0,10.0,0.0,
737,54.158.86.dci,2017-06-26,00:00:03,0.0,1344980.0,0001179110-16-031924,-index.htm,200.0,7496.0,1.0,0.0,0.0,10.0,0.0,
738,54.161.162.fec,2017-06-26,00:00:03,0.0,946149.0,0000950109-99-004125,.txt,200.0,27903.0,0.0,0.0,0.0,10.0,0.0,
739,54.161.162.fec,2017-06-26,00:00:03,0.0,946149.0,0000950109-99-004125,.hdr.sgml,200.0,991.0,0.0,0.0,0.0,10.0,0.0,
740,54.166.26.aca,2017-06-26,00:00:03,0.0,1125345.0,0001181431-13-053295,.txt,200.0,3873.0,0.0,0.0,0.0,10.0,0.0,
741,54.166.26.aca,2017-06-26,00:00:03,0.0,1125345.0,0001181431-13-053295,.hdr.sgml,200.0,1041.0,0.0,0.0,0.0,10.0,0.0,
742,54.205.178.jhi,2017-06-26,00:00:03,0.0,352736.0,0000839759-09-000255,.hdr.sgml,200.0,982.0,0.0,0.0,0.0,10.0,0.0,
743,54.205.178.jhi,2017-06-26,00:00:03,0.0,946149.0,0000950109-99-004248,.txt,0.0,18448.0,0.0,0.0,0.0,10.0,0.0,
744,54.205.178.jhi,2017-06-26,00:00:03,0.0,946149.0,0000950109-99-004248,.hdr.sgml,200.0,996.0,0.0,0.0,0.0,10.0,0.0,
745,54.212.94.jcd,2017-06-26,00:00:03,0.0,877860.0,0000877860-17-000028,ex991slcfsfye16.htm,301.0,276.0,0.0,0.0,1.0,10.0,0.0,
746,54.212.94.jcd,2017-06-26,00:00:03,0.0,877860.0,0000877860-17-000028,ex991slcfsfye16.htm,200.0,792201.0,0.0,0.0,0.0,10.0,0.0,
747,54.212.94.jcd,2017-06-26,00:00:03,0.0,877860.0,0000877860-17-000028,ex991slcfsfye16.htm,301.0,666.0,0.0,0.0,0.0,10.0,0.0,
748,54.67.64.eij,2017-06-26,00:00:03,0.0,1668673.0,0001193125-17-211937,-index.htm,200.0,3225.0,1.0,0.0,0.0,10.0,0.0,
749,54.67.64.eij,2017-06-26,00:00:03,0.0,1668673.0,0001193125-17-211937,-index.htm,301.0,682.0,1.0,0.0,0.0,10.0,0.0,
750,54.67.64.eij,2017-06-26,00:00:03,0.0,1701114.0,0001104659-17-041343,-index.htm,200.0,2727.0,1.0,0.0,0.0,10.0,0.0,
751,54.67.64.eij,2017-06-26,00:00:03,0.0,1701114.0,0001104659-17-041343,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
752,54.75.252.bfc,2017-06-26,00:00:03,0.0,1114446.0,0001114446-17-004074,-index.html,200.0,2787.0,1.0,0.0,0.0,10.0,0.0,
753,54.80.234.jhf,2017-06-26,00:00:03,0.0,1018979.0,0001181431-13-053095,.hdr.sgml,200.0,1046.0,0.0,0.0,0.0,10.0,0.0,
754,54.80.234.jhf,2017-06-26,00:00:03,0.0,1067490.0,0001193125-12-367602,.txt,200.0,9223.0,0.0,0.0,0.0,10.0,0.0,
755,54.82.158.iee,2017-06-26,00:00:03,0.0,818677.0,0000939057-12-000126,.hdr.sgml,200.0,1093.0,0.0,0.0,0.0,10.0,0.0,
756,54.91.240.cca,2017-06-26,00:00:03,0.0,819539.0,0000819539-04-000040,.hdr.sgml,200.0,1048.0,0.0,0.0,0.0,10.0,0.0,
757,54.91.240.cca,2017-06-26,00:00:03,0.0,1196869.0,0000950123-10-018921,.txt,200.0,13147.0,0.0,0.0,0.0,10.0,0.0,
758,62.65.39.jcf,2017-06-26,00:00:03,0.0,941548.0,0001601389-14-000089,edgardoc.xml,301.0,657.0,0.0,0.0,0.0,10.0,0.0,
759,62.65.39.jcf,2017-06-26,00:00:03,0.0,941548.0,0001601389-14-000089,edgardoc.xml,200.0,1706.0,0.0,0.0,0.0,10.0,0.0,
760,63.140.112.fdh,2017-06-26,00:00:03,0.0,38074.0,0000038074-14-000019,.txt,200.0,4727253.0,0.0,0.0,0.0,10.0,0.0,
761,63.140.112.fdh,2017-06-26,00:00:03,0.0,1270400.0,0001193125-11-042015,.txt,200.0,3282161.0,0.0,0.0,0.0,10.0,0.0,
762,63.140.112.fdh,2017-06-26,00:00:03,0.0,72331.0,0000950152-03-000680,.txt,200.0,387026.0,0.0,0.0,0.0,10.0,0.0,
763,64.124.25.jig,2017-06-26,00:00:03,0.0,1596946.0,0000899243-17-014601,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
764,64.124.25.jig,2017-06-26,00:00:03,0.0,1596946.0,0000899243-17-014601,-index.htm,200.0,7628.0,1.0,0.0,0.0,10.0,0.0,
765,64.124.25.jig,2017-06-26,00:00:03,0.0,1596946.0,0000899243-17-014601,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
766,64.124.25.jig,2017-06-26,00:00:03,0.0,1596946.0,0000899243-17-014601,-index.htm,200.0,7628.0,1.0,0.0,0.0,10.0,0.0,
767,64.124.25.jig,2017-06-26,00:00:03,0.0,1604629.0,0000899243-17-014601,-index.htm,200.0,7628.0,1.0,0.0,0.0,10.0,0.0,
768,64.124.25.jig,2017-06-26,00:00:03,0.0,1604629.0,0000899243-17-014601,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
769,64.124.25.jig,2017-06-26,00:00:03,0.0,1604629.0,0000899243-17-014601,-index.htm,200.0,7628.0,1.0,0.0,0.0,10.0,0.0,
770,64.124.25.jig,2017-06-26,00:00:03,0.0,1604629.0,0000899243-17-014601,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
771,66.249.66.aag,2017-06-26,00:00:03,0.0,1340786.0,0001564590-16-014718,R31.htm,200.0,3742.0,0.0,0.0,0.0,10.0,0.0,
772,66.249.66.aag,2017-06-26,00:00:03,0.0,1568669.0,0001019687-15-004395,pfsi_ex9901.htm,304.0,248.0,0.0,0.0,0.0,10.0,0.0,
773,66.249.66.jjh,2017-06-26,00:00:03,0.0,312070.0,0001193125-10-253848,.txt,304.0,249.0,0.0,0.0,0.0,10.0,0.0,
774,68.180.230.ede,2017-06-26,00:00:03,0.0,1288195.0,0001019687-16-004889,none-20120331_pre.xml,200.0,5189.0,0.0,0.0,0.0,10.0,0.0,
775,69.126.195.hbc,2017-06-26,00:00:03,0.0,1321730.0,0001193125-10-177591,.txt,200.0,233358.0,0.0,0.0,0.0,10.0,0.0,
776,69.126.195.hbc,2017-06-26,00:00:03,0.0,1321730.0,0001193125-10-179166,.txt,200.0,984767.0,0.0,0.0,0.0,10.0,0.0,
777,70.32.112.aab,2017-06-26,00:00:03,0.0,1627455.0,0000899243-17-009882,-index.htm,200.0,3307.0,1.0,0.0,0.0,10.0,0.0,
778,70.32.112.aab,2017-06-26,00:00:03,0.0,1626593.0,0000899243-17-009880,-index.htm,200.0,2865.0,1.0,0.0,0.0,10.0,0.0,
779,70.32.112.aab,2017-06-26,00:00:03,0.0,1616817.0,0000899243-17-009877,-index.htm,200.0,2844.0,1.0,0.0,0.0,10.0,0.0,
780,70.32.112.aab,2017-06-26,00:00:03,0.0,1616817.0,0000899243-17-009877,-index.htm,301.0,682.0,1.0,0.0,0.0,10.0,0.0,
781,70.32.112.aab,2017-06-26,00:00:03,0.0,1661733.0,0000899243-17-009876,-index.htm,200.0,2830.0,1.0,0.0,0.0,10.0,0.0,
782,70.32.112.aab,2017-06-26,00:00:03,0.0,1627455.0,0000899243-17-009882,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
783,70.32.112.aab,2017-06-26,00:00:03,0.0,1626593.0,0000899243-17-009880,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
784,71.172.159.ejd,2017-06-26,00:00:03,0.0,1527702.0,0001078782-17-000867,-xbrl.zip,200.0,73393.0,0.0,0.0,0.0,10.0,0.0,
785,72.198.204.bgd,2017-06-26,00:00:03,0.0,1468079.0,0001279569-17-000194,.hdr.sgml,200.0,1172.0,0.0,0.0,0.0,10.0,0.0,
786,72.198.204.bgd,2017-06-26,00:00:03,0.0,1468079.0,0001279569-17-000194,.txt,200.0,125526.0,0.0,0.0,0.0,10.0,0.0,
787,72.198.204.bgd,2017-06-26,00:00:03,0.0,1494319.0,0001494319-17-000004,.hdr.sgml,200.0,1189.0,0.0,0.0,0.0,10.0,0.0,
788,73.222.244.jad,2017-06-26,00:00:03,0.0,15511.0,0000930661-00-000832,.txt,200.0,220326.0,0.0,0.0,0.0,10.0,0.0,
789,85.118.133.fcf,2017-06-26,00:00:03,0.0,1470099.0,0001209191-17-041786,-index.htm,301.0,679.0,1.0,0.0,0.0,10.0,0.0,
790,85.118.133.fcf,2017-06-26,00:00:03,0.0,1089744.0,0001209191-17-041786,-index.htm,301.0,679.0,1.0,0.0,0.0,10.0,0.0,
791,85.118.133.fcf,2017-06-26,00:00:03,0.0,1361181.0,0001209191-17-041786,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
792,85.118.133.fcf,2017-06-26,00:00:03,0.0,1089744.0,0001209191-17-041786,-index.htm,200.0,10176.0,1.0,0.0,0.0,10.0,0.0,
793,85.118.133.fcf,2017-06-26,00:00:03,0.0,1361181.0,0001209191-17-041786,-index.htm,200.0,10176.0,1.0,0.0,0.0,10.0,0.0,
794,85.118.133.fcf,2017-06-26,00:00:03,0.0,1470099.0,0001209191-17-041786,-index.htm,200.0,10176.0,1.0,0.0,0.0,10.0,0.0,
795,86.153.150.jad,2017-06-26,00:00:03,0.0,723125.0,0000723125-11-000169,xslF345X03/edgar.xml,200.0,4019.0,0.0,0.0,0.0,10.0,0.0,
796,86.153.150.jad,2017-06-26,00:00:03,0.0,319815.0,0001181431-11-032479,xslF345X03/rrd313206.xml,200.0,3785.0,0.0,0.0,0.0,10.0,0.0,
797,86.153.150.jad,2017-06-26,00:00:03,0.0,916183.0,0001209191-11-004068,-index.htm,200.0,2840.0,1.0,0.0,0.0,10.0,0.0,
798,86.153.150.jad,2017-06-26,00:00:03,0.0,723125.0,0000723125-11-000169,-index.htm,200.0,2781.0,1.0,0.0,0.0,10.0,0.0,
799,86.153.150.jad,2017-06-26,00:00:03,0.0,319815.0,0001181431-11-032479,-index.htm,200.0,2854.0,1.0,0.0,0.0,10.0,0.0,
800,86.153.150.jad,2017-06-26,00:00:03,0.0,766704.0,0001209191-12-006055,-index.htm,200.0,2819.0,1.0,0.0,0.0,10.0,0.0,
801,86.153.150.jad,2017-06-26,00:00:03,0.0,916183.0,0001209191-11-004068,xslF345X02/doc3.xml,200.0,3202.0,0.0,0.0,0.0,10.0,0.0,
802,86.153.150.jad,2017-06-26,00:00:03,0.0,912603.0,0001072613-11-000042,form8-k_17003.htm,200.0,3309.0,0.0,0.0,0.0,10.0,0.0,
803,86.153.150.jad,2017-06-26,00:00:03,0.0,912603.0,0001072613-11-000042,-index.htm,200.0,2754.0,1.0,0.0,0.0,10.0,0.0,
804,86.153.150.jad,2017-06-26,00:00:03,0.0,766704.0,0001209191-12-006055,xslF345X03/doc4.xml,200.0,4118.0,0.0,0.0,0.0,10.0,0.0,
805,94.156.218.jad,2017-06-26,00:00:03,0.0,1069899.0,0001144204-17-033826,-index.htm,200.0,7765.0,1.0,0.0,0.0,10.0,0.0,
806,94.156.218.jad,2017-06-26,00:00:03,0.0,1578628.0,0001578628-17-000001,-index.htm,200.0,6814.0,1.0,0.0,0.0,10.0,0.0,
807,94.156.218.jad,2017-06-26,00:00:03,0.0,1272360.0,0001179110-17-009557,.txt,200.0,5817.0,0.0,0.0,0.0,10.0,0.0,
808,101.81.133.jja,2017-06-26,00:00:04,0.0,1103780.0,0001103780-17-000001,-index.htm,200.0,7540.0,1.0,0.0,0.0,9.0,0.0,
809,101.81.133.jja,2017-06-26,00:00:04,0.0,1702780.0,0001047469-17-004208,-index.htm,200.0,11169.0,1.0,0.0,0.0,9.0,0.0,
810,104.247.35.caa,2017-06-26,00:00:04,0.0,1113169.0,0001127602-16-036663,.txt,200.0,24293.0,0.0,0.0,0.0,10.0,0.0,
811,107.178.195.aag,2017-06-26,00:00:04,0.0,1068124.0,0000350001-15-001614,-xbrl.zip,404.0,784.0,0.0,0.0,0.0,10.0,1.0,
812,107.178.195.aag,2017-06-26,00:00:04,0.0,1068124.0,0000350001-15-002197,-xbrl.zip,404.0,784.0,0.0,0.0,0.0,10.0,1.0,
813,107.178.195.bjg,2017-06-26,00:00:04,0.0,1032208.0,0000086521-17-000033,-xbrl.zip,301.0,681.0,0.0,0.0,0.0,10.0,0.0,
814,107.178.195.cga,2017-06-26,00:00:04,0.0,1068124.0,0000350001-15-002297,-xbrl.zip,404.0,784.0,0.0,0.0,0.0,10.0,1.0,
815,107.178.195.chj,2017-06-26,00:00:04,0.0,1032208.0,0000086521-17-000033,-xbrl.zip,200.0,1020822.0,0.0,0.0,0.0,10.0,0.0,
816,107.178.195.djc,2017-06-26,00:00:04,0.0,1068124.0,0000350001-15-001614,-xbrl.zip,301.0,680.0,0.0,0.0,0.0,10.0,0.0,
817,107.178.195.ijh,2017-06-26,00:00:04,0.0,1068124.0,0000350001-15-002297,-xbrl.zip,301.0,681.0,0.0,0.0,0.0,10.0,0.0,
818,107.178.195.ijh,2017-06-26,00:00:04,0.0,1068124.0,0000350001-15-002197,-xbrl.zip,301.0,681.0,0.0,0.0,0.0,10.0,0.0,
819,107.23.85.jfd,2017-06-26,00:00:04,0.0,1133129.0,0001071787-02-001203,-index.htm,200.0,2802.0,1.0,0.0,0.0,10.0,0.0,
